"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Dec-2022","EQ","1,130.00","1,150.65","1,128.40","1,120.80","1,134.00","1,136.40","1,141.90","1,359.40","877.35","39,19,684","4,47,58,72,743.10","1,25,943"
"30-Nov-2022","EQ","1,127.00","1,129.90","1,117.00","1,128.95","1,122.00","1,120.80","1,120.99","1,359.40","877.35","60,53,488","6,78,59,25,130.85","1,35,652"
"29-Nov-2022","EQ","1,118.80","1,138.75","1,118.05","1,118.80","1,127.60","1,128.95","1,130.76","1,359.40","877.35","17,85,948","2,01,94,84,400.30","81,489"
"28-Nov-2022","EQ","1,125.00","1,132.75","1,117.00","1,128.20","1,118.25","1,118.80","1,124.85","1,359.40","877.35","23,68,293","2,66,39,84,051.05","76,589"
"25-Nov-2022","EQ","1,135.20","1,137.55","1,120.65","1,129.60","1,129.00","1,128.20","1,125.80","1,359.40","877.35","19,77,441","2,22,62,09,016.55","61,727"
"24-Nov-2022","EQ","1,106.00","1,135.00","1,103.50","1,103.40","1,133.00","1,129.60","1,124.81","1,359.40","877.35","32,95,202","3,70,64,84,053.05","1,02,681"
"23-Nov-2022","EQ","1,108.95","1,111.50","1,099.75","1,103.40","1,102.00","1,103.40","1,107.21","1,359.40","877.35","22,17,599","2,45,53,50,124.45","59,877"
"22-Nov-2022","EQ","1,091.10","1,105.90","1,088.00","1,095.50","1,105.35","1,103.40","1,098.16","1,359.40","877.35","25,29,146","2,77,73,96,642.10","62,070"
"21-Nov-2022","EQ","1,098.90","1,106.35","1,092.60","1,103.15","1,096.00","1,095.50","1,098.76","1,359.40","877.35","17,33,741","1,90,49,62,277.50","54,294"
"18-Nov-2022","EQ","1,098.05","1,106.00","1,084.00","1,092.55","1,105.00","1,103.15","1,091.95","1,359.40","877.35","26,23,894","2,86,51,51,353.15","63,634"
"17-Nov-2022","EQ","1,095.10","1,100.60","1,089.10","1,105.20","1,095.00","1,092.55","1,095.08","1,359.40","877.35","24,60,883","2,69,48,75,911.60","57,325"
"16-Nov-2022","EQ","1,107.50","1,112.45","1,099.35","1,103.90","1,104.60","1,105.20","1,106.68","1,359.40","877.35","22,13,697","2,44,98,46,935.70","74,347"
"15-Nov-2022","EQ","1,093.50","1,106.10","1,088.90","1,099.00","1,103.00","1,103.90","1,097.23","1,359.40","877.35","21,72,420","2,38,36,39,280.95","66,887"
"14-Nov-2022","EQ","1,095.00","1,102.95","1,090.05","1,090.65","1,095.00","1,099.00","1,098.68","1,359.40","877.35","21,70,007","2,38,41,38,333.70","53,536"
"11-Nov-2022","EQ","1,071.00","1,098.70","1,069.10","1,052.45","1,089.00","1,090.65","1,089.62","1,359.40","877.35","39,23,101","4,27,46,89,419.15","1,13,408"
"10-Nov-2022","EQ","1,050.00","1,062.40","1,047.05","1,053.45","1,051.00","1,052.45","1,054.83","1,359.40","877.35","23,21,667","2,44,89,68,257.95","77,697"
"09-Nov-2022","EQ","1,060.90","1,061.45","1,049.20","1,047.15","1,051.00","1,053.45","1,056.45","1,359.40","877.35","23,07,691","2,43,79,68,858.55","76,029"
"07-Nov-2022","EQ","1,048.10","1,055.70","1,038.65","1,045.35","1,048.45","1,047.15","1,046.47","1,359.40","877.35","22,13,508","2,31,63,80,391.30","77,625"
"04-Nov-2022","EQ","1,045.15","1,049.00","1,033.45","1,045.15","1,046.70","1,045.35","1,041.78","1,359.40","877.35","17,09,158","1,78,05,62,367.65","66,918"
"03-Nov-2022","EQ","1,034.00","1,049.20","1,033.10","1,045.20","1,046.00","1,045.15","1,043.66","1,359.40","877.35","23,96,164","2,50,07,82,646.65","54,343"
"02-Nov-2022","EQ","1,064.95","1,066.35","1,042.50","1,060.05","1,046.00","1,045.20","1,055.39","1,359.40","877.35","27,99,322","2,95,43,65,410.60","81,506"
"01-Nov-2022","EQ","1,049.00","1,061.85","1,045.00","1,041.15","1,060.00","1,060.05","1,053.76","1,359.40","877.35","22,75,488","2,39,78,12,288.25","92,133"
"31-Oct-2022","EQ","1,039.00","1,052.50","1,036.40","1,030.00","1,038.65","1,041.15","1,043.27","1,359.40","877.35","24,18,565","2,52,32,25,949.35","1,04,419"
"28-Oct-2022","EQ","1,031.95","1,039.75","1,025.50","1,032.05","1,030.10","1,030.00","1,032.75","1,359.40","877.35","24,23,629","2,50,29,95,035.10","76,648"
"27-Oct-2022","EQ","1,031.00","1,037.45","1,019.60","1,026.50","1,030.00","1,032.05","1,028.98","1,359.40","877.35","33,13,674","3,40,97,17,014.55","88,020"
"25-Oct-2022","EQ","1,036.00","1,037.25","1,020.90","1,031.60","1,030.00","1,026.50","1,028.91","1,359.40","877.35","30,68,136","3,15,68,48,137.20","84,948"
"24-Oct-2022","EQ","1,035.00","1,038.85","1,030.00","1,027.20","1,030.90","1,031.60","1,033.16","1,359.40","877.35","3,98,105","41,13,05,783.55","15,960"
"21-Oct-2022","EQ","1,022.50","1,029.90","1,011.60","1,017.40","1,025.00","1,027.20","1,022.83","1,359.40","877.35","20,71,897","2,11,91,99,627.35","70,757"
"20-Oct-2022","EQ","990.00","1,019.30","988.00","995.65","1,017.90","1,017.40","1,010.55","1,359.40","877.35","39,31,399","3,97,28,79,338.45","1,03,932"
"19-Oct-2022","EQ","1,006.50","1,006.50","994.00","1,009.20","995.95","995.65","999.10","1,359.40","877.35","25,17,099","2,51,48,36,782.20","90,778"
"18-Oct-2022","EQ","1,000.00","1,013.65","999.10","994.60","1,009.50","1,009.20","1,008.02","1,359.40","877.35","24,87,826","2,50,77,78,794.10","89,996"
"17-Oct-2022","EQ","1,005.70","1,006.80","991.10","1,002.55","995.30","994.60","997.68","1,359.40","877.35","21,36,170","2,13,12,14,873.40","81,596"
"14-Oct-2022","EQ","1,005.00","1,023.00","994.00","982.10","1,003.40","1,002.55","1,010.90","1,359.40","877.35","74,24,383","7,50,53,12,112.20","1,91,268"
"13-Oct-2022","EQ","972.05","989.05","969.30","952.00","981.05","982.10","979.59","1,359.40","877.35","96,98,562","9,50,06,59,940.95","2,18,462"
"12-Oct-2022","EQ","943.30","963.90","943.30","938.60","953.00","952.00","955.41","1,359.40","877.35","35,02,390","3,34,62,24,668.60","1,25,690"
"11-Oct-2022","EQ","968.10","972.00","936.00","963.25","945.00","938.60","950.99","1,359.40","877.35","31,34,969","2,98,13,12,216.90","1,17,831"
"10-Oct-2022","EQ","942.20","967.15","942.20","957.70","963.95","963.25","954.49","1,359.40","877.35","27,58,812","2,63,32,50,846.05","91,895"
"07-Oct-2022","EQ","965.00","972.95","955.00","964.55","955.20","957.70","964.52","1,359.40","877.35","21,74,327","2,09,71,79,136.85","1,13,083"
"06-Oct-2022","EQ","955.50","967.95","955.50","946.00","964.00","964.55","963.62","1,359.40","877.35","37,13,623","3,57,85,36,272.60","1,15,383"
"04-Oct-2022","EQ","942.50","951.00","937.05","930.25","949.10","946.00","945.59","1,359.40","877.35","23,31,351","2,20,44,92,799.15","80,031"
"03-Oct-2022","EQ","932.35","932.85","916.00","932.35","928.35","930.25","926.30","1,359.40","877.35","15,98,950","1,48,11,13,659.35","54,730"
"30-Sep-2022","EQ","921.90","935.55","910.05","923.05","932.10","932.35","926.35","1,367.95","877.35","32,29,901","2,99,20,17,121.35","1,03,638"
"29-Sep-2022","EQ","927.00","931.00","916.60","920.80","923.00","923.05","924.87","1,367.95","877.35","29,28,360","2,70,83,42,886.45","92,095"
"28-Sep-2022","EQ","913.00","926.95","911.85","918.75","919.70","920.80","920.15","1,367.95","877.35","41,54,139","3,82,24,41,998.35","1,02,979"
"27-Sep-2022","EQ","911.25","921.45","907.60","906.70","919.65","918.75","916.07","1,367.95","877.35","35,45,337","3,24,77,88,706.25","1,02,044"
"26-Sep-2022","EQ","891.25","917.40","882.00","895.85","908.00","906.70","902.94","1,367.95","877.35","41,82,702","3,77,67,35,193.55","1,42,810"
"23-Sep-2022","EQ","896.50","912.60","892.00","897.65","896.00","895.85","900.73","1,377.75","877.35","25,69,608","2,31,45,25,031.65","92,862"
"22-Sep-2022","EQ","897.60","904.90","889.75","900.95","899.45","897.65","897.88","1,377.75","877.35","23,15,711","2,07,92,36,656.90","80,500"
"21-Sep-2022","EQ","909.00","913.75","898.85","914.00","902.00","900.95","904.72","1,377.75","877.35","18,19,649","1,64,62,78,882.75","1,04,503"
"20-Sep-2022","EQ","902.30","920.85","902.00","897.80","913.35","914.00","916.28","1,377.75","877.35","18,36,721","1,68,29,42,839.45","98,689"
"19-Sep-2022","EQ","897.95","907.15","887.50","896.90","898.90","897.80","898.31","1,377.75","877.35","26,86,561","2,41,33,56,186.00","78,929"
"16-Sep-2022","EQ","915.10","918.00","893.40","919.90","898.40","896.90","900.99","1,377.75","877.35","50,95,937","4,59,14,01,334.40","1,30,716"
"15-Sep-2022","EQ","936.50","936.70","916.30","932.00","919.00","919.90","922.45","1,377.75","877.35","29,95,215","2,76,29,33,094.30","94,212"
"14-Sep-2022","EQ","933.30","938.45","926.55","955.40","932.60","932.00","933.31","1,377.75","877.35","67,61,712","6,31,08,06,366.00","1,42,625"
"13-Sep-2022","EQ","955.00","959.80","950.45","955.55","955.40","955.40","955.15","1,377.75","877.35","24,42,828","2,33,32,69,865.25","71,591"
"12-Sep-2022","EQ","955.15","963.50","953.50","948.50","954.10","955.55","958.67","1,377.75","877.35","25,17,615","2,41,35,70,284.40","96,910"
"09-Sep-2022","EQ","939.00","953.00","934.30","931.05","950.10","948.50","944.34","1,377.75","877.35","22,06,526","2,08,37,20,180.50","68,233"
"08-Sep-2022","EQ","936.40","940.90","928.00","931.70","931.50","931.05","932.68","1,377.75","877.35","32,14,686","2,99,82,64,538.25","67,529"
"07-Sep-2022","EQ","927.00","932.55","923.10","937.80","931.95","931.70","929.14","1,377.75","877.35","27,09,547","2,51,75,46,447.80","67,988"
"06-Sep-2022","EQ","936.00","942.90","927.05","936.00","937.65","937.80","935.60","1,377.75","877.35","21,08,615","1,97,28,15,124.80","51,634"
"05-Sep-2022","EQ","926.00","942.30","922.50","924.45","935.00","936.00","936.97","1,377.75","877.35","22,79,812","2,13,61,05,998.25","67,670"
"02-Sep-2022","EQ","931.20","937.00","919.00","926.05","924.85","924.45","925.35","1,377.75","877.35","17,50,283","1,61,96,16,787.15","61,266"
"01-Sep-2022","EQ","917.30","931.00","916.25","938.95","926.75","926.05","924.19","1,377.75","877.35","29,53,921","2,72,99,80,605.45","88,315"
"30-Aug-2022","EQ","926.90","945.25","923.70","917.50","936.85","938.95","936.97","1,377.75","877.35","29,98,417","2,80,94,22,606.85","66,700"
"29-Aug-2022","EQ","912.60","922.00","900.10","945.65","919.80","917.50","912.09","1,377.75","877.35","49,74,880","4,53,75,19,243.70","1,54,640"
"26-Aug-2022","EQ","948.55","956.00","943.75","943.80","946.70","945.65","947.06","1,377.75","877.35","21,95,046","2,07,88,39,413.55","55,546"
"25-Aug-2022","EQ","953.90","953.90","942.65","949.15","945.00","943.80","946.24","1,377.75","877.35","33,16,314","3,13,80,43,263.25","90,660"
"24-Aug-2022","EQ","949.90","953.80","944.15","946.90","949.20","949.15","948.82","1,377.75","877.35","14,94,361","1,41,78,72,525.40","60,196"
"23-Aug-2022","EQ","949.95","951.00","939.00","959.45","950.00","946.90","944.55","1,377.75","877.35","37,53,715","3,54,55,82,514.75","1,07,819"
"22-Aug-2022","EQ","965.00","970.00","955.20","970.05","961.00","959.45","963.09","1,377.75","877.35","36,16,799","3,48,32,99,532.60","91,826"
"19-Aug-2022","EQ","974.50","987.05","966.80","973.50","967.70","970.05","978.35","1,377.75","877.35","28,80,969","2,81,85,88,316.15","78,784"
"18-Aug-2022","EQ","983.45","983.45","968.10","980.60","973.75","973.50","973.33","1,377.75","877.35","28,29,269","2,75,38,00,183.40","83,548"
"17-Aug-2022","EQ","963.00","982.90","955.00","958.20","978.00","980.60","972.66","1,377.75","877.35","46,49,125","4,52,20,19,143.15","1,01,892"
"16-Aug-2022","EQ","969.00","969.00","952.65","956.40","958.75","958.20","957.78","1,377.75","877.35","27,84,861","2,66,72,94,165.45","65,242"
"12-Aug-2022","EQ","964.00","964.00","954.00","962.35","956.00","956.40","957.71","1,377.75","877.35","30,22,304","2,89,44,82,192.30","90,824"
"11-Aug-2022","EQ","965.00","968.50","958.75","952.05","961.70","962.35","963.83","1,377.75","877.35","35,94,584","3,46,45,83,744.60","92,074"
"10-Aug-2022","EQ","966.05","967.00","948.10","966.05","952.00","952.05","952.82","1,377.75","877.35","32,71,939","3,11,75,65,292.65","1,04,532"
"08-Aug-2022","EQ","957.75","968.00","950.05","957.75","965.80","966.05","960.58","1,377.75","877.35","17,46,911","1,67,80,52,920.30","73,916"
"05-Aug-2022","EQ","962.90","964.95","955.00","958.10","956.65","957.75","959.19","1,377.75","877.35","25,65,683","2,46,09,81,491.80","1,01,848"
